Joint,U1,U2,U3,R1,R2,R3
~1349,-0.000001682,0.000001708,0.000427,0.000244,0.004473,0.000266
~1349,-0.00002,-0.000025,-0.000169,-0.003791,0.000452,-0.000026
~1350,-0.000001373,0.000001919,0.000277,0.000171,0.004964,0.000604
~1350,-0.000026,-0.000019,-0.000178,-0.002924,0.000347,0.000023
~1351,0.00001,0.00000174,0.000935,0.000304,0.00425,0.000067
~1351,-0.000001415,-0.000028,-0.000173,-0.005671,0.000202,0.000008301
~1352,0.000006091,0.000001786,0.000763,0.000217,0.004664,0.000392
~1352,-0.000001516,-0.000027,-0.000172,-0.005028,0.000232,0.000001743
~1353,0.000011,0.000001299,0.000754,0.000138,0.0058,0.000353
~1353,-0.000001037,-0.000018,-0.00018,-0.00471,0.000158,-0.000004178
~1354,0.000014,0.000001305,0.000926,0.00018,0.00558,0.000217
~1354,-0.000001095,-0.00002,-0.000181,-0.004779,0.000084,-0.000003122
~1355,0.000016,0.000000986,0.000892,0.00015,0.006345,0.000426
~1355,-8.472E-07,-0.000015,-0.000184,-0.004501,0.000038,-0.000005538
~1356,0.000005469,0.000001385,0.000586,0.000067,0.005787,0.000199
~1356,-0.000001054,-0.000017,-0.000182,-0.004257,0.000202,0.000009428
~1357,0.000008681,0.000001152,0.000553,0.000011,0.006278,0.000472
~1357,-7.338E-07,-0.000013,-0.000185,-0.004146,0.000177,-0.000004215
~1358,0.000001934,0.00000169,0.000596,0.000185,0.004959,0.000215
~1358,-0.000004419,-0.000023,-0.000174,-0.004635,0.000317,-0.00001
~1359,0.000005249,0.0000024,0.0009,0.000379,0.00294,0.000678
~1359,-0.0000017,-0.000038,-0.000161,-0.005862,0.000264,-0.000023
~1360,0.00000248,0.000002368,0.000728,0.000354,0.003387,0.000014
~1360,-0.000004579,-0.000037,-0.000159,-0.005602,0.00037,-0.000054
~1361,-0.000001353,0.000001966,0.000572,0.000249,0.00384,0.00053
~1361,-0.000011,-0.000032,-0.000162,-0.004506,0.00039,0.000023
~1362,0.000034,0.000013,0.001895,0.0004,0.001483,-0.000002456
~1362,-0.000002132,-8.528E-07,-0.000217,0.00007,0.000118,-0.000063
~1363,0.000032,0.000014,0.00188,0.00098,0.000445,0.000008135
~1363,-0.000002298,-8.101E-07,-0.00021,0.000019,-0.002712,-0.000015
~1364,0.000036,0.000005284,0.001886,0.00008,0.000303,0.000072
~1364,-0.000002427,-2.743E-07,-0.000207,-0.000259,-0.001606,-0.000007758
~1365,0.000036,0.00000647,0.001897,0.000096,0.000406,0.000001076
~1365,-0.000002121,-4.711E-07,-0.000214,-0.000562,0.000115,-0.000012
~1366,0.000036,0.000009062,0.001714,0.000134,0.00562,0.000008713
~1366,-0.000001552,-8.129E-07,-0.000216,-0.000913,-0.000108,-0.00000163
~1367,0.000035,0.000011,0.001831,0.000111,0.003315,-0.000003932
~1367,-0.000001853,-8.557E-07,-0.000219,-0.000445,0.000046,-0.000054
~1368,0.000036,0.000006364,0.001845,0.000099,0.003565,0.000019
~1368,-0.000001858,-5.513E-07,-0.000216,-0.000704,-0.000005213,-0.000002922
~1369,0.000025,0.000027,0.001716,0.002658,0.002406,-0.000002609
~1369,-0.000002081,-0.000001893,-0.000226,-0.000005336,0.000176,-0.000079
~1370,0.00003,0.000024,0.0018,0.001619,0.002493,-0.000001531
~1370,-0.000002167,-0.000001593,-0.000223,0.00005,0.000096,-0.000179
~1371,0.000031,0.000019,0.001708,0.000973,0.004754,-0.000002349
~1371,-0.000001771,-0.000001494,-0.000223,0.000095,-0.00002,-0.000168
~1372,0.000027,0.000023,0.001642,0.001301,0.005317,-0.000002593
~1372,-0.00000175,-0.000001801,-0.000226,0.000121,-0.000062,-0.000126
~1373,0.000022,0.000025,0.001542,0.002242,0.00535,-7.898E-07
~1373,-0.000001656,-0.000002082,-0.000228,0.000078,0.000008916,-0.000179
~1374,0.000019,0.00003,0.001611,0.002776,0.00376,-0.000001121
~1374,-0.000001927,-0.000002225,-0.000228,0.000027,0.000085,-0.000321
~1375,0.000025,0.000021,0.001429,0.001143,0.007293,0.000011
~1375,-0.000001387,-0.000001952,-0.000224,0.000186,-0.000164,-0.000004372
~1376,0.000028,0.00002,0.001535,0.000826,0.006373,-7.251E-07
~1376,-0.000001495,-0.000001717,-0.000223,0.000141,-0.000108,-0.000276
~1377,0.000034,0.000013,0.001685,0.0004,0.005807,-0.000003295
~1377,-0.000001581,-0.00000114,-0.000219,-0.000084,-0.000106,-0.000149
~1378,0.000034,0.000016,0.001791,0.00045,0.004378,-0.000002091
~1378,-0.000001843,-0.000001188,-0.000221,0.000025,-0.00004,-0.000058
~1379,0.000033,0.000019,0.001862,0.001116,0.001189,-0.000004001
~1379,-0.000002165,-0.000001253,-0.00022,0.000049,0.000194,-0.000035
~1380,0.000014,0.000036,0.001605,0.004476,0.000469,-0.000003365
~1380,-0.000002075,-0.000002295,-0.000222,-0.000175,-0.000191,-0.000057
~1381,0.000023,0.000032,0.001713,0.003235,0.000466,-0.000003767
~1381,-0.000002456,-0.000001896,-0.00022,-0.00007,-0.000066,-0.000315
~1382,0.00003,0.000029,0.001798,0.002832,0.0004,0.000031
~1382,-0.00000266,-0.000001735,-0.000217,-0.000069,-0.001509,-0.000006238
~1383,0.000031,0.000024,0.001855,0.00159,0.000302,0.000002534
~1383,-0.000002466,-0.000001409,-0.000214,0.000003812,-0.001184,-0.000238
~1384,-0.000001189,0.00003,0.000949,0.003619,0.007602,-0.000002116
~1384,-0.000011,-0.000003263,-0.000236,0.000003899,0.000073,-0.000508
~1385,-0.000001281,0.000035,0.000963,0.00503,0.006274,-0.000001893
~1385,-0.000021,-0.00000338,-0.00023,-0.000321,0.000274,-0.000046
~1386,-0.0000018,0.000038,0.00116,0.00436,0.005299,-0.000004127
~1386,-0.000012,-0.00000319,-0.000229,-0.000173,0.000209,-0.000659
~1387,0.000001791,0.000032,0.001147,0.004146,0.00666,8.658E-08
~1387,-0.000003385,-0.000003033,-0.000234,-0.000069,0.000126,-0.000107
~1388,0.000002536,0.000041,0.001334,0.00492,0.00345,0.000091
~1388,-0.000003328,-0.000003191,-0.000227,-0.000229,0.00032,-0.000001612
~1389,0.00000768,0.000033,0.001325,0.003446,0.005831,-0.000002066
~1389,-0.000001666,-0.000002832,-0.000232,0.000018,0.000069,-0.000414
~1390,0.00000785,0.00004,0.001482,0.004047,0.002488,0.000004264
~1390,-0.000001994,-0.000002878,-0.000225,-0.000119,0.000252,-0.000599
~1391,0.000014,0.000032,0.001479,0.00365,0.00427,-0.000001408
~1391,-0.000001797,-0.000002562,-0.00023,-0.000036,0.000154,-0.000089
~1392,0.000013,0.000026,0.001245,0.002879,0.007309,0.000002227
~1392,-0.000001346,-0.000002557,-0.000231,0.000117,-0.000025,-0.000315
~1393,0.000006679,0.000026,0.001078,0.002951,0.008057,-0.000004329
~1393,-0.000001197,-0.000002822,-0.000233,0.000149,-0.000039,-0.000246
~1394,0.000001728,0.000024,0.000879,0.003417,0.008622,0.000002564
~1394,-0.000003137,-0.000003044,-0.000235,0.000071,0.000002109,-0.000274
~1395,0.000005158,0.00002,0.000752,0.002681,0.009409,0.000001286
~1395,-7.609E-07,-0.000002844,-0.000231,0.000228,-0.000104,-0.000018
~1396,0.000011,0.000022,0.000984,0.002681,0.008694,0.000004503
~1396,-9.873E-07,-0.000002646,-0.00023,0.000223,-0.000064,-0.000445
~1397,0.00002,0.000023,0.001319,0.001975,0.007532,0.000002395
~1397,-0.000001301,-0.000002192,-0.000226,0.000155,-0.000122,-0.000389
~1398,0.000018,0.000027,0.001411,0.002312,0.006591,-0.000002997
~1398,-0.000001524,-0.000002349,-0.00023,0.000131,-0.000068,-0.000195
~1399,-7.209E-07,0.000022,0.000474,0.002845,0.008659,-0.00000508
~1399,-0.000019,-0.00000363,-0.000239,0.000017,0.000056,-0.000421
~1400,-0.000000983,0.000027,0.00051,0.00331,0.007888,0.000071
~1400,-0.000032,-0.000004105,-0.000234,-0.000337,0.000185,-0.000008921
~1401,-0.000001016,0.000032,0.000746,0.003825,0.007108,0.00000398
~1401,-0.000028,-0.00000388,-0.000232,-0.000197,0.00017,-0.000792
~1402,-9.577E-07,0.000026,0.000724,0.003742,0.008289,0.000001235
~1402,-0.000016,-0.000003506,-0.000237,-0.000102,0.000112,-0.000118
~1403,-4.955E-07,0.000016,0.000396,0.002646,0.009489,0.000006657
~1403,-0.000007,-0.000003222,-0.000236,0.000202,-0.000011,-0.000448
~1404,-8.182E-07,0.000023,0.000677,0.002984,0.008954,-0.000005733
~1404,-0.000008913,-0.000003262,-0.000237,0.000143,-9.471E-07,-0.000225
~1405,-1.262E-07,0.000011,0.000021,0.001808,0.008524,-0.000003343
~1405,-0.000023,-0.000003775,-0.000365,0.000025,0.00004,-0.000469
~1406,-4.689E-07,0.000017,0.000227,0.00229,0.008825,0.000002588
~1406,-0.000022,-0.000003716,-0.000241,-0.00012,0.000079,-0.000149
~1407,-3.757E-07,0.000015,0.000217,0.002312,0.009139,-0.000006464
~1407,-0.000015,-0.000003507,-0.00024,0.00011,0.000024,-0.000267
~1408,-1.666E-07,0.000011,0.000051,0.001833,0.00904,0.000004734
~1408,-0.000016,-0.000003554,-0.000292,0.000062,0.00002,-0.000275
~1409,-0.000000187,0.000013,0.000048,0.001472,0.008349,0.000001435
~1409,-0.000036,-0.000003948,-0.000341,-0.000373,0.000115,-0.000112
~1410,-7.153E-07,0.000021,0.000261,0.002247,0.007986,-0.000006952
~1410,-0.000034,-0.000003957,-0.000236,-0.000209,0.000106,-0.000709
~1411,0.400957,0.003922,-0.002142,-0.000095,0.055147,0.000012
~1411,0.000444,-0.000404,-0.019091,-0.000704,0.000057,-0.000133
~1412,0.400956,0.003922,-0.002144,-0.000091,0.055136,0.000001591
~1412,0.000444,-0.000404,-0.019166,-0.000697,0.000048,-0.000099
~1413,0.400986,0.003925,-0.002143,-0.000089,0.055141,0.000001628
~1413,0.000444,-0.000404,-0.018087,-0.000698,0.000056,-0.000161
~1414,0.400927,0.00392,-0.002143,-0.000086,0.055134,-1.535E-07
~1414,0.000444,-0.000404,-0.020168,-0.000691,0.000043,-0.000094
~1415,0.400927,0.00392,-0.002145,-0.000089,0.055132,4.008E-07
~1415,0.000444,-0.000404,-0.02023,-0.000694,0.000042,-0.000145
~1416,0.400898,0.003918,-0.002144,-0.000091,0.055122,-0.000012
~1416,0.000444,-0.000404,-0.021244,-0.000696,0.000029,-0.00016
~1417,0.400899,0.003918,-0.002146,-0.000091,0.055127,-0.00000597
~1417,0.000445,-0.000404,-0.021259,-0.000694,0.000034,-0.000107
~1418,0.400873,0.003915,-0.002146,-0.000087,0.055124,0.000002995
~1418,0.000445,-0.000404,-0.022218,-0.00069,0.000029,-0.000168
~1419,0.400841,0.003913,-0.002146,-0.000091,0.055128,0.000013
~1419,0.000445,-0.000404,-0.023358,-0.000693,0.000028,-0.000133
~1420,0.400848,0.003913,-0.002147,-0.000087,0.055119,9.861E-07
~1420,0.000445,-0.000404,-0.02315,-0.000687,0.000022,-0.000098
~1421,0.400813,0.00391,-0.002147,-0.000081,0.055119,-0.000002393
~1421,0.000445,-0.000404,-0.024395,-0.00068,0.000016,-0.000095
~1422,0.40082,0.003911,-0.002148,-0.000083,0.055117,0.000002669
~1422,0.000445,-0.000404,-0.024206,-0.000682,0.000016,-0.000141
~1423,0.400785,0.003908,-0.002148,-0.000083,0.055107,-0.000007716
~1423,0.000445,-0.000404,-0.025432,-0.000682,0.00000129,-0.000157
~1424,0.400791,0.003909,-0.002149,-0.000084,0.055111,-0.000007923
~1424,0.000445,-0.000404,-0.025267,-0.00068,0.000007292,-0.00011
~1425,0.400764,0.003906,-0.002149,-0.00008,0.055108,0.000003242
~1425,0.000445,-0.000404,-0.026266,-0.000676,0.000001273,-0.000166
~1426,0.400732,0.003904,-0.002149,-0.000082,0.055112,0.000012
~1426,0.000445,-0.000404,-0.027428,-0.000677,8.237E-07,-0.000125
~1427,0.400742,0.003904,-0.00215,-0.00008,0.055105,0.000004795
~1427,0.000445,-0.000404,-0.027091,-0.000673,-0.000004882,-0.000092
~1428,0.400707,0.003902,-0.00215,-0.000071,0.055105,-1.698E-07
~1428,0.000445,-0.000404,-0.028387,-0.000664,-0.00000957,-0.000094
~1429,0.40072,0.003903,-0.00215,-0.000073,0.055103,-5.113E-07
~1429,0.000445,-0.000404,-0.027937,-0.000666,-0.000009335,-0.000145
~1430,0.400681,0.003899,-0.00215,-0.00007,0.055095,-0.000008961
~1430,0.000445,-0.000404,-0.029345,-0.000662,-0.000024,-0.000161
~1431,0.400696,0.003901,-0.002151,-0.000071,0.055098,-0.000004159
~1431,0.000445,-0.000404,-0.028884,-0.000661,-0.000017,-0.000107
~1432,0.400669,0.003898,-0.002151,-0.000066,0.055096,7.023E-07
~1432,0.000445,-0.000404,-0.029879,-0.000656,-0.000022,-0.000161
~1433,0.400641,0.003896,-0.00215,-0.000074,0.055098,0.000016
~1433,0.000445,-0.000404,-0.030888,-0.000662,-0.000024,-0.000121
~1434,0.400651,0.003897,-0.002151,-0.000066,0.055093,0.000004639
~1434,0.000445,-0.000404,-0.030585,-0.000653,-0.000029,-0.0001
~1435,0.400622,0.003895,-0.002151,-0.000059,0.055096,0.000004933
~1435,0.000445,-0.000404,-0.031619,-0.000647,-0.000028,-0.000094
~1436,0.400634,0.003896,-0.002152,-0.000059,0.055092,-8.697E-07
~1436,0.000445,-0.000404,-0.031235,-0.000646,-0.000032,-0.000139
~1437,0.400599,0.003893,-0.002151,-0.000052,0.055088,-0.000012
~1437,0.000445,-0.000404,-0.032532,-0.00064,-0.000042,-0.00015
~1438,0.400613,0.003894,-0.002152,-0.000056,0.055089,-0.000002563
~1438,0.000445,-0.000404,-0.032073,-0.000641,-0.000038,-0.000111
~1439,0.40059,0.003892,-0.002152,-0.000049,0.055086,-0.000001371
~1439,0.000445,-0.000404,-0.032988,-0.000633,-0.000043,-0.000152
~1440,0.400546,0.003888,-0.002151,-0.000047,0.055087,0.000009837
~1440,0.000445,-0.000404,-0.034614,-0.000628,-0.000048,-0.000113
~1441,0.400568,0.00389,-0.002152,-0.000043,0.055083,0.000003859
~1441,0.000445,-0.000404,-0.033848,-0.000624,-0.000051,-0.000101
~1442,0.400527,0.003887,-0.002151,-0.000033,0.055084,-0.000004107
~1442,0.000445,-0.000404,-0.035366,-0.000615,-0.000054,-0.000111
~1443,0.400548,0.003889,-0.002152,-0.000037,0.055082,1.827E-07
~1443,0.000445,-0.000404,-0.03464,-0.000617,-0.000054,-0.000134
~1444,0.400512,0.003886,-0.002151,-0.00003,0.055076,-0.000014
~1444,0.000445,-0.000404,-0.035968,-0.000611,-0.00007,-0.000166
~1445,0.400531,0.003887,-0.002152,-0.000034,0.055079,-0.00000479
~1445,0.000445,-0.000404,-0.035327,-0.000612,-0.00006,-0.000116
~1446,0.400519,0.003886,-0.002152,-0.000027,0.055079,0.000002337
~1446,0.000445,-0.000404,-0.035826,-0.000606,-0.000062,-0.000146
~1447,0.400488,0.003884,-0.002151,-0.00003,0.055079,0.000012
~1447,0.000445,-0.000404,-0.036969,-0.000605,-0.000065,-0.000116
~1448,0.400507,0.003885,-0.002152,-0.000023,0.055077,0.000003506
~1448,0.000445,-0.000404,-0.036312,-0.000599,-0.000066,-0.000102
~1449,0.400476,0.003883,-0.00215,-0.000014,0.05508,5.054E-07
~1449,0.000445,-0.000404,-0.037488,-0.000591,-0.000065,-0.000108
~1450,0.400496,0.003884,-0.002151,-0.000015,0.055077,-5.661E-07
~1450,0.000445,-0.000404,-0.0368,-0.000592,-0.000068,-0.000131
~1451,0.400464,0.003882,-0.00215,-0.000004796,0.055074,-0.000013
~1451,0.000445,-0.000404,-0.038007,-0.000583,-0.000079,-0.000148
~1452,0.400485,0.003884,-0.002151,-0.00001,0.055075,-0.000003251
~1452,0.000445,-0.000404,-0.037271,-0.000584,-0.000073,-0.000123
~1453,0.400475,0.003883,-0.00215,-0.000002843,0.055074,6.813E-07
~1453,0.000445,-0.000404,-0.037714,-0.000577,-0.000075,-0.000127
~1454,0.400445,0.003881,-0.002149,-0.000005404,0.055074,0.000012
~1454,0.000445,-0.000404,-0.03885,-0.000574,-0.000079,-0.000097
~1455,0.400466,0.003882,-0.00215,0.000003848,0.055073,0.00000295
~1455,0.000445,-0.000404,-0.038088,-0.000568,-0.000078,-0.000111
~1456,0.400438,0.00388,-0.002148,0.000011,0.055075,7.166E-07
~1456,0.000445,-0.000404,-0.039173,-0.000561,-0.000076,-0.000109
~1457,0.400459,0.003882,-0.002149,0.000011,0.055073,-3.486E-07
~1457,0.000445,-0.000404,-0.038445,-0.000561,-0.000079,-0.000128
~1458,0.400431,0.00388,-0.002148,0.000022,0.055071,-0.000013
~1458,0.000445,-0.000404,-0.039497,-0.000552,-0.000087,-0.00016
~1459,0.400452,0.003881,-0.002149,0.000017,0.055071,-0.000004608
~1459,0.000445,-0.000404,-0.038772,-0.000553,-0.000083,-0.000115
~1460,0.400447,0.003881,-0.002148,0.000024,0.055071,0.000001234
~1460,0.000445,-0.000404,-0.03905,-0.000546,-0.000083,-0.000141
~1461,0.400424,0.003879,-0.002146,0.000023,0.055071,0.000011
~1461,0.000445,-0.000404,-0.039937,-0.000542,-0.000086,-0.000118
~1462,0.400444,0.003881,-0.002147,0.00003,0.05507,0.000005349
~1462,0.000445,-0.000404,-0.039204,-0.000538,-0.000086,-0.000108
~1463,0.400423,0.003879,-0.002145,0.000038,0.055073,0.000001455
~1463,0.000445,-0.000404,-0.040053,-0.00053,-0.000081,-0.000129
~1464,0.400447,0.003881,-0.002147,0.000037,0.055071,-0.000001226
~1464,0.000445,-0.000404,-0.039186,-0.000531,-0.000083,-0.000122
~1465,0.400422,0.003879,-0.002144,0.000051,0.05507,-0.000013
~1465,0.000445,-0.000404,-0.040169,-0.00052,-0.00009,-0.000127
~1466,0.400447,0.003881,-0.002146,0.000044,0.05507,-0.000002411
~1466,0.000445,-0.000403,-0.039261,-0.000523,-0.000085,-0.000149
~1467,0.400448,0.003881,-0.002145,0.000052,0.055071,0.000001499
~1467,0.000445,-0.000403,-0.039328,-0.000514,-0.000084,-0.000093
~1468,0.400426,0.00388,-0.002142,0.000051,0.05507,0.000012
~1468,0.000445,-0.000403,-0.040189,-0.00051,-0.00009,-0.000078
~1469,0.40045,0.003882,-0.002144,0.000059,0.05507,0.000001604
~1469,0.000445,-0.000403,-0.039322,-0.000506,-0.000085,-0.000141
~1470,0.400431,0.00388,-0.002141,0.000065,0.055073,-1.714E-07
~1470,0.000445,-0.000403,-0.040093,-0.0005,-0.000081,-0.000132
~1471,0.400454,0.003882,-0.002142,0.000066,0.055071,4.357E-07
~1471,0.000445,-0.000403,-0.039291,-0.000499,-0.000084,-0.000142
~1472,0.400437,0.00388,-0.00214,0.000079,0.055073,-0.000012
~1472,0.000445,-0.000403,-0.039997,-0.000492,-0.000086,-0.000264
~1473,0.400458,0.003883,-0.002141,0.000073,0.055071,-0.000005938
~1473,0.000445,-0.000403,-0.039237,-0.000492,-0.000086,-0.000177
~1474,0.400464,0.003884,-0.00214,0.000079,0.055072,0.000003023
~1474,0.000445,-0.000403,-0.039125,-0.000485,-0.000082,-0.000098
~1475,0.400452,0.003883,-0.002138,0.00008,0.055073,0.000104
~1475,0.000445,-0.000403,-0.039597,-0.000479,-0.000086,0.000013
~1476,0.400474,0.003884,-0.002139,0.000086,0.055072,0.000002152
~1476,0.000445,-0.000403,-0.0388,-0.000479,-0.000082,-0.000079
~1477,0.400461,0.003884,-0.002137,0.000092,0.055074,-0.000002395
~1477,0.000445,-0.000403,-0.039292,-0.000472,-0.000076,-0.0001
~1478,0.400482,0.003885,-0.002138,0.000092,0.055073,0.000014
~1478,0.000445,-0.000403,-0.038521,-0.000472,-0.000078,-0.000058
~1479,0.400471,0.003885,-0.002135,0.000106,0.055074,-0.000007668
~1479,0.000445,-0.000403,-0.038988,-0.000461,-0.000078,-0.000113
~1480,0.400494,0.003886,-0.002137,0.0001,0.055072,-0.000007923
~1480,0.000445,-0.000403,-0.038134,-0.000464,-0.000078,-0.000099
~1481,0.4005,0.003887,-0.002135,0.000106,0.055073,0.000003309
~1481,0.000445,-0.000403,-0.037991,-0.000457,-0.000074,-0.000101
~1482,0.400496,0.003887,-0.002132,0.000107,0.055074,0.000012
~1482,0.000445,-0.000403,-0.038182,-0.000453,-0.000077,-0.000081
~1483,0.400512,0.003888,-0.002134,0.000113,0.055073,0.000007772
~1483,0.000445,-0.000403,-0.037586,-0.000451,-0.000074,-0.000073
~1484,0.400511,0.003888,-0.002131,0.000117,0.055078,-1.601E-07
~1484,0.000445,-0.000403,-0.037681,-0.000444,-0.000065,-0.0001
~1485,0.400528,0.003889,-0.002133,0.000117,0.055076,-4.945E-07
~1485,0.000445,-0.000403,-0.037024,-0.000445,-0.000067,-0.000087
~1486,0.400526,0.003889,-0.00213,0.000132,0.055078,-0.000008898
~1486,0.000445,-0.000403,-0.03718,-0.000433,-0.000064,-0.000083
~1487,0.400549,0.003891,-0.002132,0.000125,0.055076,-0.00000412
~1487,0.000445,-0.000403,-0.036329,-0.000438,-0.000065,-0.000114
~1488,0.400559,0.003891,-0.00213,0.00013,0.055078,0.000004952
~1488,0.000445,-0.000403,-0.03601,-0.000431,-0.000061,-0.000057
~1489,0.400555,0.003891,-0.002127,0.000132,0.055076,0.000016
~1489,0.000445,-0.000403,-0.036208,-0.000426,-0.000068,-0.000043
~1490,0.400571,0.003892,-0.002128,0.000137,0.055079,0.000004632
~1490,0.000445,-0.000403,-0.035599,-0.000425,-0.00006,-0.000107
~1491,0.400572,0.003892,-0.002126,0.000136,0.055083,0.000004883
~1491,0.000445,-0.000403,-0.03562,-0.000422,-0.000053,-0.000106
~1492,0.400589,0.003894,-0.002128,0.000139,0.055082,-8.179E-07
~1492,0.000445,-0.000403,-0.034977,-0.00042,-0.000053,-0.000086
~1493,0.400594,0.003894,-0.002124,0.00015,0.055086,-0.000012
~1493,0.000445,-0.000403,-0.034884,-0.000409,-0.000046,-0.000115
~1494,0.400612,0.003895,-0.002126,0.000146,0.055082,-0.00000264
~1494,0.000445,-0.000403,-0.03421,-0.000413,-0.00005,-0.000111
~1495,0.400638,0.003897,-0.002124,0.000151,0.055086,-0.000001224
~1495,0.000445,-0.000403,-0.033327,-0.000405,-0.000043,-0.000078
~1496,0.400653,0.003898,-0.00212,0.000156,0.055087,0.000009933
~1496,0.000445,-0.000403,-0.032841,-0.000397,-0.000041,-0.000075
~1497,0.400666,0.003899,-0.002123,0.000159,0.055088,0.000003737
~1497,0.000445,-0.000403,-0.032353,-0.000397,-0.000037,-0.000099
~1498,0.400679,0.0039,-0.002119,0.000163,0.055095,-0.000004168
~1498,0.000445,-0.000403,-0.031941,-0.00039,-0.000027,-0.000121
~1499,0.400691,0.003901,-0.002121,0.000162,0.055091,2.428E-07
~1499,0.000445,-0.000403,-0.031455,-0.000391,-0.000031,-0.000081
~1500,0.4007,0.003902,-0.002117,0.000178,0.055096,-0.000014
~1500,0.000445,-0.000403,-0.031222,-0.000375,-0.000023,-0.000091
~1501,0.40071,0.003902,-0.002119,0.000168,0.055091,-0.000004927
~1501,0.000445,-0.000403,-0.030818,-0.000384,-0.000028,-0.000119
~1502,0.40073,0.003904,-0.002118,0.00017,0.055095,0.000004889
~1502,0.000445,-0.000403,-0.030134,-0.00038,-0.000021,-0.000047
~1503,0.400743,0.003905,-0.002115,0.000173,0.055093,0.000012
~1503,0.000445,-0.000403,-0.029697,-0.000376,-0.000024,-0.000052
~1504,0.400754,0.003905,-0.002117,0.000175,0.055097,0.0000029
~1504,0.000445,-0.000403,-0.029279,-0.000376,-0.000016,-0.000117
~1505,0.40077,0.003906,-0.002113,0.000174,0.055104,-4.136E-09
~1505,0.000445,-0.000403,-0.028749,-0.000374,-0.000007366,-0.000126
~1506,0.40078,0.003907,-0.002115,0.000176,0.055101,-5.933E-08
~1506,0.000445,-0.000403,-0.028365,-0.000372,-0.000008641,-0.000075
~1507,0.400797,0.003908,-0.002112,0.000187,0.05511,-0.000012
~1507,0.000445,-0.000403,-0.0278,-0.00036,0.000001919,-0.000095
~1508,0.400805,0.003909,-0.002114,0.000182,0.055104,-0.000003996
~1508,0.000445,-0.000403,-0.027454,-0.000366,-0.000003218,-0.000123
~1509,0.40083,0.003911,-0.002112,0.000183,0.055107,-0.000001894
~1509,0.000445,-0.000403,-0.026592,-0.000362,0.000002509,-0.000057
~1510,0.400844,0.003911,-0.002109,0.000189,0.055102,0.000014
~1510,0.000445,-0.000403,-0.026135,-0.000355,-0.000002279,-0.000052
~1511,0.400852,0.003912,-0.002111,0.000188,0.055109,0.000006191
~1511,0.000445,-0.000403,-0.025816,-0.000357,0.000007694,-0.000104
~1512,0.400869,0.003913,-0.002108,0.000184,0.055113,0.000006543
~1512,0.000445,-0.000403,-0.025241,-0.000359,0.000013,-0.000113
~1513,0.400877,0.003914,-0.002111,0.000186,0.055114,-0.000001862
~1513,0.000445,-0.000403,-0.024908,-0.000357,0.000015,-0.000077
~1514,0.4009,0.003915,-0.002107,0.000192,0.055124,-0.000014
~1514,0.000445,-0.000403,-0.024123,-0.000349,0.000026,-0.000096
~1515,0.400909,0.003916,-0.002109,0.00019,0.055116,-0.000000792
~1515,0.000445,-0.000403,-0.023756,-0.000352,0.000021,-0.000118
~1516,0.400947,0.003919,-0.002108,0.000189,0.055124,-8.012E-07
~1516,0.000445,-0.000403,-0.022373,-0.000351,0.000033,-0.000059
~1517,0.400999,0.003922,-0.002102,0.000193,0.055132,-1.799E-07
~1517,0.000444,-0.000403,-0.020576,-0.000343,0.000045,-0.000082
~1518,0.400997,0.003922,-0.002107,0.000193,0.055129,9.837E-07
~1518,0.000444,-0.000403,-0.02056,-0.000345,0.000043,-0.000119
~1519,0.401052,0.003926,-0.002104,0.00019,0.055136,-4.553E-08
~1519,0.000444,-0.000403,-0.018588,-0.000345,0.000055,-0.000065
~1520,0.401098,0.003928,-0.002089,0.000196,0.055139,0.000014
~1520,0.000444,-0.000403,-0.01697,-0.000337,0.000061,-0.000071
~1521,0.401093,0.003928,-0.002094,0.000194,0.055146,-5.073E-07
~1521,0.000444,-0.000403,-0.017089,-0.00034,0.000068,-0.000111
~1522,0.40113,0.003931,-0.002006,0.00019,0.055153,-0.000006688
~1522,0.000444,-0.000403,-0.015803,-0.000342,0.000076,-0.000124
~1523,0.401126,0.00393,-0.002022,0.000192,0.055149,0.000002657
~1523,0.000444,-0.000403,-0.015919,-0.000341,0.000074,-0.000079
~1524,0.401156,0.003933,-0.001886,0.000198,0.055166,-0.000016
~1524,0.000444,-0.000403,-0.01487,-0.000332,0.00009,-0.000086
~1525,0.40115,0.003932,-0.00191,0.000196,0.055154,-0.000005354
~1525,0.000444,-0.000403,-0.015047,-0.000336,0.00008,-0.000116
~1526,0.401171,0.003934,-0.00181,0.000191,0.055158,6.805E-07
~1526,0.000444,-0.000402,-0.014272,-0.00034,0.000086,-0.000053
~1527,0.401204,0.003936,-0.001634,0.000195,0.055156,0.000008829
~1527,0.000444,-0.000403,-0.013087,-0.000334,0.000087,-0.000063
~1528,0.401197,0.003935,-0.001684,0.00019,0.055164,0.000004196
~1528,0.000444,-0.000403,-0.013296,-0.000341,0.000093,-0.000118
~1529,0.401232,0.003938,-0.00136,0.000185,0.055166,1.548E-07
~1529,0.000444,-0.000403,-0.012051,-0.000346,0.000098,-0.000127
~1530,0.401227,0.003937,-0.001399,0.000187,0.055168,7.921E-08
~1530,0.000444,-0.000403,-0.012202,-0.000344,0.000099,-0.000074
~1531,0.40126,0.00394,-0.001085,0.000187,0.055184,-0.000012
~1531,0.000444,-0.000403,-0.011015,-0.000342,0.000114,-0.000084
