Joint,U1,U2,U3,R1,R2,R3
1685,0.00019,0.000051,-0.000151,0.00737,-0.000203,3.72E-07
1685,0.000007835,-1.71E-08,-0.001135,0.001063,-0.001449,-0.000565
1686,0.000154,0.000004164,-0.000159,0.007212,-0.000767,-0.000012
1686,-0.000014,-0.000079,-0.001278,0.000876,-0.005126,-0.000511
1687,0.000121,7.54E-07,-0.00016,0.004272,-0.001082,-0.000013
1687,-0.000124,-0.000067,-0.001337,0.000513,-0.008571,-0.000275
1688,0.000117,0.000021,-0.00016,0.00004,-0.001219,0.000069
1688,-0.000163,-0.000003552,-0.001365,-0.000224,-0.00978,-0.00000952
1689,0.000146,0.000074,-0.00016,-0.000453,-0.001144,0.000311
1689,-0.000126,-0.000001896,-0.001365,-0.004635,-0.008378,-7.68E-07
1690,0.000196,0.00008,-0.000163,-0.000873,-0.000864,0.000481
1690,-0.000024,-0.000001218,-0.001303,-0.007406,-0.004836,0.000009448
1691,0.000209,0.000002476,-0.000169,-0.001134,0.00024,0.000475
1691,0.000004689,-0.000034,-0.001079,-0.007274,-0.001671,0.000016
1692,0.000181,0.000026,-0.000125,-0.001183,0.002718,0.000231
1692,0.00000477,-0.00011,-0.000958,-0.005856,0.000055,0.000012
1693,0.000211,0.000071,0.000636,0.003405,0.002416,0.000068
1693,0.000002714,-0.000047,-0.000386,-0.001675,0.000499,-0.000138
1694,0.000262,0.000106,0.001346,0.00578,0.000843,0.000085
1694,0.000001669,-0.000009131,-0.000158,-0.000726,-0.00338,-0.000256
1695,0.000323,0.000114,0.001812,0.003924,0.001022,0.000091
1695,0.000001666,-0.000007189,-0.000144,-0.000336,-0.008037,-0.000191
1883,0.000505,0.000055,0.0003,0.002188,0.008117,0.000572
1883,0.000013,-0.000109,-0.000681,-0.000457,0.000298,-0.000184
1884,0.000497,0.000057,0.000278,0.002675,0.008324,0.000066
1884,0.000014,-0.00011,-0.000702,-0.000351,0.000223,-0.00059
1885,0.000493,0.000065,0.000064,0.002714,0.007595,0.000811
1885,0.000013,-0.00012,-0.000894,-0.000259,0.000085,-0.001023
1886,0.00049,0.000051,0.000522,0.003816,0.007482,0.000975
1886,0.000015,-0.000109,-0.000474,-0.000349,0.000197,-0.000061
1887,0.000498,0.000043,0.00074,0.005618,0.007772,0.000497
1887,0.000015,-0.000092,-0.000255,-0.000517,0.000182,-0.000012
1888,0.000494,0.000045,0.000762,0.005122,0.008381,0.000038
1888,0.000016,-0.000099,-0.000221,-0.000385,0.000165,-0.001089
1889,0.000488,0.000047,0.000982,0.005976,0.007813,0.000818
1889,0.000017,-0.000087,-0.000221,-0.000219,0.000196,-0.000048
1890,0.000494,0.000042,0.001113,0.005747,0.006878,0.00061
1890,0.000017,-0.000067,-0.000204,-0.000304,0.000458,-0.000028
1891,0.000493,0.000046,0.001139,0.006234,0.007223,0.000037
1891,0.000017,-0.000075,-0.000218,-0.000237,0.000361,-0.001432
1892,0.000494,0.00005,0.00126,0.006303,0.005755,0.001088
1892,0.000018,-0.000055,-0.000213,-0.000248,0.000334,-0.000039
1893,0.000503,0.000051,0.001345,0.008765,0.004434,0.000395
1893,0.000018,-0.000033,-0.000199,-0.000391,0.000126,-0.000005919
1894,0.000505,0.000053,0.00141,0.007552,0.005308,0.000026
1894,0.000019,-0.000044,-0.000213,-0.000277,0.000315,-0.001475
1895,0.00051,0.000062,0.001544,0.004931,0.004953,0.000868
1895,0.000019,-0.000016,-0.000213,-0.000118,0.000286,-0.000034
1896,0.000516,0.000063,0.001579,0.002131,0.000544,0.000506
1896,0.000019,-0.00001,-0.000195,-0.000092,-0.002393,-0.000028
1897,0.000513,0.000069,0.001622,0.003466,0.001393,0.000213
1897,0.00002,-0.00001,-0.000209,-0.000069,-0.001075,-0.001074
1898,0.000515,0.000078,0.001713,0.003539,0.000415,0.000644
1898,0.000021,-0.000011,-0.000204,-0.000087,-0.001335,-0.000028
1899,0.000525,0.000088,0.001782,0.00539,0.000494,0.000196
1899,0.000021,-0.000012,-0.000189,-0.000188,-0.002768,-0.000029
1900,0.000522,0.00009,0.001855,0.004176,0.000408,0.000205
1900,0.000022,-0.000013,-0.000203,-0.000106,-0.001666,-0.000734
1901,0.000527,0.000105,0.001967,0.001553,0.000599,0.000317
1901,0.000023,-0.000014,-0.000202,0.000025,-0.000891,-0.000018
1902,0.000528,0.000114,0.001899,0.000145,0.000542,0.000287
1902,0.000024,-0.000015,-0.000182,-0.001767,-0.003589,-0.000029
1903,0.000524,0.00012,0.001968,0.000122,0.000442,0.000386
1903,0.000024,-0.000016,-0.000197,-0.000995,-0.002361,-0.000113
1904,0.000523,0.000133,0.001929,0.000103,0.000419,0.000036
1904,0.000026,-0.000017,-0.000191,-0.000947,-0.002062,-0.000049
1905,0.000523,0.000148,0.001862,0.000834,0.000501,-0.000013
1905,0.000027,-0.000018,-0.000175,-0.000388,-0.003097,-0.000197
1906,0.000519,0.00015,0.001925,0.000098,0.000411,0.000382
1906,0.000028,-0.000019,-0.000189,-0.001042,-0.001988,-0.000067
1907,0.000517,0.000165,0.001877,0.000202,0.001041,0.00002
1907,0.000029,-0.00002,-0.000186,-0.002845,-0.000444,-0.000435
1908,0.000504,0.00018,0.001657,0.000378,0.000441,0.000004431
1908,0.000031,-0.000021,-0.000165,-0.006313,-0.002074,-0.000024
1909,0.000504,0.000186,0.001719,0.000312,0.000355,0.000913
1909,0.000031,-0.000023,-0.000179,-0.00529,-0.000996,-0.000095
1910,0.000488,0.000198,0.001532,0.000264,0.001246,0.000036
1910,0.000033,-0.000024,-0.000173,-0.004484,-0.000191,-0.00084
1911,0.000475,0.000214,0.001373,0.0002,0.001486,-0.000007604
1911,0.000035,-0.000026,-0.000158,-0.002639,-0.000438,-0.000342
1912,0.000476,0.000218,0.001361,0.000276,0.00312,0.001318
1912,0.000035,-0.000027,-0.000169,-0.004686,0.000257,-0.000111
1913,0.000457,0.000227,0.00111,0.000315,0.006779,0.000061
1913,0.000036,-0.000029,-0.000163,-0.006241,0.000116,-0.001161
1914,0.000439,0.000238,0.00083,0.000455,0.006332,0.000022
1914,0.000038,-0.00003,-0.000142,-0.009551,0.000198,-0.00007
1915,0.000443,0.000247,0.000867,0.000436,0.007056,0.001586
1915,0.000037,-0.000031,-0.000154,-0.008871,0.000139,-0.000093
1916,0.000417,0.000253,0.00069,0.000339,0.005619,0.00003
1916,0.000039,-0.000033,-0.000149,-0.0071,0.000354,-0.001206
1917,0.000416,0.000254,0.000584,0.000186,0.00633,0.000072
1917,0.000036,-0.000032,-0.000143,-0.004929,0.000459,-0.000883
1918,0.000412,0.000253,0.000589,0.000125,0.00613,0.001056
1918,0.000038,-0.000032,-0.000155,-0.005294,0.000442,-0.000423
1919,0.000401,0.000253,0.000489,0.000108,0.005785,0.000005756
1919,0.000036,-0.000031,-0.000254,-0.004659,0.000314,-0.000702
1920,0.000403,0.000252,0.000348,0.00035,0.006031,0.000042
1920,0.000033,-0.000031,-0.000477,-0.003121,0.000208,-0.000655
1921,0.000399,0.000253,0.000337,0.000252,0.006084,0.000584
1921,0.000035,-0.00003,-0.000469,-0.003051,0.000285,-0.00051
1922,0.000393,0.00025,0.000158,0.00028,0.005877,0.000041
1922,0.000033,-0.000029,-0.000642,-0.002393,0.000275,-0.000737
1923,0.0004,0.000244,0.000004961,0.00042,0.006355,0.000071
1923,0.000029,-0.000028,-0.000778,-0.001354,0.000387,-0.000679
1924,0.000391,0.000241,-0.000017,0.000323,0.006579,0.000081
1924,0.000031,-0.000027,-0.000809,-0.001886,0.000314,-0.000504
1925,0.000387,0.000239,-0.000151,0.000256,0.005927,0.000913
1925,0.00003,-0.000025,-0.000949,-0.001979,0.000202,-0.000645
1926,0.000398,0.000238,-0.000179,0.001005,0.005015,0.000759
1926,0.000025,-0.000024,-0.000999,-0.000721,0.000083,-0.000686
1927,0.000385,0.000229,-0.000194,0.000558,0.005599,0.000037
1927,0.000028,-0.000024,-0.001034,-0.000674,0.000122,-0.000488
1928,0.000388,0.000247,-0.000197,0.001451,0.005738,0.002671
1928,0.000028,-0.00002,-0.001104,-0.000121,0.000196,-0.000731
1929,0.000382,0.000257,-0.000209,0.000259,0.00612,0.000025
1929,0.000031,-0.000021,-0.001135,-0.000832,0.000194,-0.000462
1930,0.000383,0.000241,-0.000204,0.000195,0.006117,0.001669
1930,0.000032,-0.000023,-0.001045,-0.001506,0.000193,-0.00059
1931,0.000385,0.000257,-0.000214,0.000061,0.006446,0.001119
1931,0.000034,-0.000022,-0.001112,-0.001788,0.000237,-0.000477
1932,0.000386,0.000245,-0.000208,0.000065,0.006417,0.000176
1932,0.000034,-0.000024,-0.00101,-0.002106,0.000198,-0.000536
1933,0.000392,0.00025,-0.000213,-0.000104,0.006719,0.000482
1933,0.000036,-0.000022,-0.001039,-0.00288,0.000204,-0.000598
1934,0.000392,0.000243,-0.000187,-0.00008,0.006374,0.000148
1934,0.000036,-0.000025,-0.000868,-0.003132,0.000183,-0.000379
1935,0.000394,0.000239,-0.000207,-0.000254,0.006307,0.000021
1935,0.000037,-0.000023,-0.000922,-0.004229,0.000225,-0.000722
1936,0.000398,0.000245,-0.000153,-0.000258,0.006829,0.000418
1936,0.000038,-0.000025,-0.000732,-0.004232,0.000097,-0.000653
1937,0.000392,0.000245,-0.000123,-0.000342,0.009062,0.000022
1937,0.000039,-0.000025,-0.000591,-0.004944,0.000011,-0.001081
1938,0.000398,0.000251,0.000089,-0.000157,0.005874,0.000088
1938,0.000038,-0.000027,-0.000501,-0.003991,0.000105,-0.000418
1939,0.000414,0.000247,0.000317,-0.000151,0.007803,0.000732
1939,0.00004,-0.000029,-0.000179,-0.005785,0.000039,-0.000819
1940,0.000405,0.000248,0.00034,-0.000171,0.006249,0.000081
1940,0.000039,-0.00003,-0.000185,-0.004685,0.000155,-0.000696
1941,0.000417,0.000236,0.000613,-0.000043,0.007928,0.001208
1941,0.000039,-0.000031,-0.000176,-0.005105,-0.000023,-0.000066
1942,0.000456,0.000227,0.000742,0.00005,0.01069,0.002184
1942,0.000035,-0.000031,-0.000179,-0.006703,-0.000144,-0.000173
1943,0.000442,0.000215,0.000858,0.00014,0.009289,0.000131
1943,0.000037,-0.000029,-0.000181,-0.005787,-0.000154,-0.00013
1944,0.000474,0.00019,0.001169,0.00013,0.007624,0.001109
1944,0.000033,-0.000026,-0.000192,-0.004254,-0.000123,-0.000106
1945,0.000487,0.000176,0.001062,0.000012,0.010607,0.000707
1945,0.00003,-0.000025,-0.000188,-0.002365,-0.000342,-0.000115
1946,0.000493,0.000167,0.001342,0.000079,0.008824,0.000069
1946,0.00003,-0.000023,-0.000197,-0.00222,-0.000254,-0.000038
1947,0.000499,0.000145,0.001455,0.000096,0.00807,0.00042
1947,0.000027,-0.00002,-0.000201,-0.001051,-0.000254,-0.00006
1948,0.000496,0.000131,0.001111,0.000759,0.010954,0.000366
1948,0.000026,-0.000017,-0.000192,-0.00056,-0.000447,-0.00046
1949,0.000503,0.000123,0.001409,0.00058,0.009074,0.00031
1949,0.000025,-0.000017,-0.000204,-0.00072,-0.000325,-0.000043
1950,0.000501,0.000102,0.001362,0.002067,0.008019,0.000212
1950,0.000023,-0.000013,-0.000211,-0.00047,-0.000248,-0.000855
1951,0.000497,0.000093,0.000916,0.004048,0.011931,0.000177
1951,0.000022,-0.000045,-0.000195,-0.000438,-0.000445,-0.001572
1952,0.000496,0.000088,0.001148,0.003084,0.009824,0.000406
1952,0.000022,-0.000025,-0.00021,-0.000715,-0.000321,-0.000135
1953,0.000489,0.000076,0.00099,0.004268,0.009121,0.00004
1953,0.000021,-0.00006,-0.000216,0.000207,-0.000216,-0.001305
1954,0.000494,0.00007,0.000499,0.005143,0.012026,0.000074
1954,0.000019,-0.000105,-0.000197,-0.000093,-0.000323,-0.001498
1955,0.000479,0.000069,0.000629,0.004155,0.009831,0.000483
1955,0.00002,-0.000098,-0.000213,-0.000298,-0.000215,-0.000478
1956,0.000476,0.000068,0.000293,0.003211,0.008483,0.000046
1956,0.000019,-0.000126,-0.000411,0.000035,-0.000122,-0.000676
1957,0.000485,0.000076,-0.000054,0.004309,0.011001,0.000541
1957,0.000018,-0.000136,-0.000594,-0.000131,-0.000073,-0.00097
1958,0.000475,0.000075,-0.000048,0.003735,0.008879,0.000522
1958,0.000019,-0.000137,-0.000725,-0.000093,-0.000032,-0.0007
1959,0.000471,0.000081,-0.000224,0.003977,0.008065,0.000268
1959,0.000019,-0.000146,-0.000959,0.00011,0.00012,-0.000749
1960,0.000465,0.000086,-0.000236,0.002611,0.008577,0.000578
1960,0.000018,-0.000155,-0.001066,-0.00014,0.000091,-0.00067
1961,0.000466,0.000074,-0.000023,0.002905,0.008451,0.000093
1961,0.000018,-0.000134,-0.000828,0.000172,0.000038,-0.000471
1962,0.000469,0.000088,-0.000237,0.001462,0.008108,0.000402
1962,0.000017,-0.000161,-0.001131,-0.000019,0.000126,-0.001274
1963,0.00047,0.000077,-0.000088,0.002022,0.008221,0.00039
1963,0.000017,-0.000138,-0.000974,0.000027,0.000068,-0.0004
1964,0.00048,0.000087,-0.000237,0.000766,0.007543,0.000294
1964,0.000014,-0.000161,-0.001148,-0.000237,0.000083,-0.000006272
1965,0.000481,0.000076,-0.000092,0.001689,0.007607,0.000653
1965,0.000015,-0.000134,-0.001016,-0.00015,0.000075,-0.001756
1966,0.000496,0.000083,-0.000226,0.000265,0.006926,0.000599
1966,0.000012,-0.000153,-0.001108,-0.00171,0.000111,-0.00279
1967,0.000497,0.000073,-0.000087,0.001212,0.007026,0.000133
1967,0.000011,-0.000122,-0.001014,-0.000418,0.000002093,-0.000194
1968,0.000503,0.000075,-0.000084,0.001375,0.006159,0.000421
1968,0.00001,-0.00013,-0.000988,-0.000684,-0.000022,-0.000981
1969,0.000499,0.00016,0.001578,0.000115,0.006386,0.000307
1969,0.000029,-0.000021,-0.000202,-0.002147,-0.000106,-0.000053
1970,0.000509,0.000139,0.001729,0.000116,0.00575,0.000229
1970,0.000027,-0.000019,-0.000208,-0.001206,-0.000081,-0.000035
1971,0.000511,0.000149,0.001867,0.000144,0.002863,0.000335
1971,0.000028,-0.000019,-0.000204,-0.001795,0.000129,-0.000057
1972,0.000504,0.000163,0.001787,0.000172,0.003932,-0.000008244
1972,0.00003,-0.000021,-0.0002,-0.002842,0.00008,-0.000168
1973,0.000501,0.000161,0.00169,0.00015,0.005008,0.000326
1973,0.00003,-0.000021,-0.000202,-0.002661,0.00000129,-0.000055
1974,0.000508,0.00015,0.00178,0.000137,0.004928,0.000184
1974,0.000028,-0.00002,-0.000206,-0.001851,-0.00001,-0.000035
1975,0.000515,0.000137,0.001899,0.000119,0.003384,0.000139
1975,0.000026,-0.000018,-0.000208,-0.001186,0.000086,-0.000025
1976,0.000518,0.000135,0.001958,0.000117,0.000437,0.000365
1976,0.000026,-0.000017,-0.000202,-0.001122,-0.000432,-0.000051
1977,0.000516,0.000149,0.001924,0.000135,0.0016,-0.000001282
1977,0.000028,-0.000019,-0.000199,-0.001579,0.000217,-0.000176
1978,0.000509,0.000165,0.001849,0.000193,0.001631,0.000594
1978,0.000029,-0.000021,-0.000195,-0.002936,0.000212,-0.000082
1979,0.000498,0.000179,0.001713,0.000232,0.00304,0.00002
1979,0.000031,-0.000023,-0.000189,-0.004105,0.000169,-0.000522
1980,0.000493,0.000176,0.001649,0.000211,0.004223,0.000676
1980,0.000031,-0.000023,-0.000195,-0.004056,0.000088,-0.000079
1981,0.000483,0.000194,0.001529,0.000267,0.003413,0.001089
1981,0.000033,-0.000025,-0.000184,-0.005054,0.000181,-0.000101
1982,0.000479,0.00019,0.001462,0.000223,0.005585,0.000003723
1982,0.000033,-0.000025,-0.000189,-0.004876,0.00004,-0.000277
1983,0.000468,0.000208,0.001312,0.000253,0.005456,0.00004
1983,0.000035,-0.000027,-0.000178,-0.005297,0.000109,-0.000813
1984,0.000463,0.000204,0.001236,0.000253,0.006321,0.001023
1984,0.000035,-0.000026,-0.000183,-0.005965,0.000044,-0.000088
1985,0.000453,0.000223,0.001072,0.000314,0.006671,0.001438
1985,0.000036,-0.000029,-0.000171,-0.00685,0.000099,-0.000103
1986,0.000447,0.000216,0.001045,0.000237,0.007417,0.000023
1986,0.000037,-0.000028,-0.000177,-0.006376,0.000039,-0.000505
1987,0.000475,0.000186,0.001346,0.000203,0.006701,0.000459
1987,0.000033,-0.000025,-0.000192,-0.00505,-0.000041,-0.000058
1988,0.00049,0.000174,0.001551,0.000176,0.005952,0.000091
1988,0.000031,-0.000023,-0.000198,-0.003801,-0.000032,-0.000029
1989,0.000489,0.000172,0.00145,0.000157,0.006824,0.00019
1989,0.000031,-0.000023,-0.000198,-0.003786,-0.000096,-0.000043
1990,0.00046,0.000201,0.00115,0.0002,0.007474,0.00006
1990,0.000035,-0.000027,-0.000186,-0.005671,-0.000046,-0.000136
1991,0.000444,0.000212,0.000996,0.000197,0.007917,0.000813
1991,0.000037,-0.000028,-0.000181,-0.006503,-0.00002,-0.000065
1992,0.000443,0.000212,0.000937,0.000148,0.008524,0.000565
1992,0.000037,-0.000028,-0.000182,-0.006069,-0.00009,-0.000029
1993,0.000457,0.000201,0.001084,0.000189,0.007911,0.000403
1993,0.000035,-0.000027,-0.000187,-0.005912,-0.000085,-0.000055
1994,0.000394,0.000245,0.000074,-0.000073,0.00602,0.000265
1994,0.000037,-0.000028,-0.000594,-0.003666,0.000194,-0.000644
1995,0.000387,0.00024,-0.000049,0.000075,0.006339,0.000123
1995,0.000035,-0.000027,-0.000791,-0.002732,0.000214,-0.00053
1996,0.000386,0.00024,-0.000182,0.00005,0.006302,0.000871
1996,0.000034,-0.000025,-0.000926,-0.002498,0.000194,-0.000495
1997,0.000389,0.000242,-0.000141,-0.000007078,0.006427,0.000215
1997,0.000035,-0.000025,-0.000856,-0.002821,0.000188,-0.000575
1998,0.00039,0.000242,-0.000052,-0.000019,0.006428,0.000253
1998,0.000036,-0.000027,-0.000762,-0.003155,0.000196,-0.000412
1999,0.00039,0.000243,0.000105,0.000023,0.006114,0.000196
1999,0.000036,-0.000028,-0.000626,-0.003347,0.000226,-0.000437
2000,0.000389,0.000243,0.000131,0.000164,0.0063,0.000309
2000,0.000034,-0.000029,-0.000644,-0.002788,0.000272,-0.000497
2001,0.000386,0.00024,-0.000033,0.000136,0.006201,0.000468
2001,0.000033,-0.000027,-0.000808,-0.002627,0.000233,-0.000583
2002,0.000384,0.000235,-0.000164,0.000202,0.006167,0.000046
2002,0.000032,-0.000025,-0.00094,-0.00191,0.000198,-0.000509
2003,0.0004,0.000244,0.00033,-0.00009,0.006187,0.000256
2003,0.000038,-0.00003,-0.000266,-0.004485,0.00017,-0.000335
2004,0.000399,0.000241,0.000394,-0.000024,0.006356,0.000427
2004,0.000038,-0.00003,-0.000223,-0.004808,0.000208,-0.000506
2005,0.000399,0.000243,0.000434,0.000028,0.006115,0.000018
2005,0.000038,-0.00003,-0.000217,-0.004978,0.000244,-0.000393
2006,0.000393,0.000243,0.00028,0.000041,0.006159,0.000434
2006,0.000036,-0.00003,-0.000438,-0.003868,0.000257,-0.000505
2007,0.000395,0.000244,0.000252,-0.000038,0.006127,0.000148
2007,0.000037,-0.000029,-0.000428,-0.004193,0.000216,-0.000386
2008,0.0004,0.000246,0.000461,0.000091,0.005944,0.00079
2008,0.000037,-0.000031,-0.000231,-0.004626,0.000316,-0.000505
2009,0.000393,0.000247,0.00031,0.000098,0.006039,0.000023
2009,0.000036,-0.00003,-0.000455,-0.003665,0.000256,-0.000495
2010,0.000432,0.000226,0.00088,0.000219,0.007727,0.001102
2010,0.000038,-0.00003,-0.000173,-0.007019,0.00009,-0.000056
2011,0.000418,0.000234,0.000722,0.000144,0.007413,0.000017
2011,0.000038,-0.000031,-0.000171,-0.006608,0.000154,-0.000404
2012,0.000416,0.00023,0.000686,0.000057,0.007966,0.000474
2012,0.000039,-0.00003,-0.000176,-0.006199,0.000071,-0.000254
2013,0.000429,0.000223,0.000845,0.000134,0.008189,0.000013
2013,0.000038,-0.000029,-0.000177,-0.006401,0.000006877,-0.000271
2014,0.000429,0.000221,0.000801,0.000103,0.008712,0.000412
2014,0.000038,-0.000029,-0.000178,-0.006321,-0.000056,-0.0001
2015,0.000406,0.000239,0.000494,-0.000075,0.007209,0.000149
2015,0.000039,-0.00003,-0.000179,-0.00532,0.000131,-0.000591
2016,0.000406,0.000238,0.000539,-0.000006289,0.007061,0.000099
2016,0.000038,-0.000031,-0.000178,-0.005531,0.00015,-0.000291
2017,0.000406,0.000239,0.000574,0.000078,0.006852,0.000818
2017,0.000038,-0.000031,-0.000173,-0.005916,0.000226,-0.000307
2018,0.000435,0.000234,0.000887,0.000303,0.007319,0.000043
2018,0.000038,-0.00003,-0.000165,-0.00722,0.000146,-0.000984
2019,0.00042,0.000241,0.000725,0.000236,0.00707,0.001299
2019,0.000038,-0.000031,-0.000163,-0.007232,0.000249,-0.000032
2020,0.000406,0.000244,0.000587,0.000131,0.006081,0.000013
2020,0.000038,-0.000031,-0.000166,-0.006062,0.000307,-0.000716
2021,0.000516,0.000112,0.00188,0.001243,0.003664,0.000227
2021,0.000024,-0.000015,-0.000214,-0.000143,0.000086,-0.000024
2022,0.00052,0.000108,0.001943,0.0015,0.001247,0.000305
2022,0.000023,-0.000015,-0.00021,0.000046,-0.000106,-0.000422
2023,0.00052,0.000122,0.001971,0.000098,0.001412,0.000128
2023,0.000025,-0.000016,-0.000207,-0.000666,0.000198,-0.000016
2024,0.000516,0.000124,0.001913,0.000218,0.002731,0.0003
2024,0.000025,-0.000016,-0.000211,-0.000655,0.000132,-0.000146
2025,0.000508,0.000122,0.001647,0.000418,0.006428,0.00029
2025,0.000025,-0.000017,-0.000211,-0.000776,-0.00014,-0.000086
2026,0.000513,0.000126,0.001824,0.000208,0.004871,0.000228
2026,0.000025,-0.000017,-0.000212,-0.000694,-0.00002,-0.000032
2027,0.000512,0.000116,0.001777,0.000924,0.004881,0.00028
2027,0.000024,-0.000016,-0.000215,-0.000453,-0.000013,-0.000237
2028,0.000505,0.000082,0.001585,0.004083,0.005437,0.000224
2028,0.000021,-0.000011,-0.000222,0.000037,0.000098,-0.000868
2029,0.00051,0.00009,0.001668,0.003075,0.004929,0.000311
2029,0.000022,-0.000013,-0.00022,0.000057,0.000071,-0.000021
2030,0.000506,0.000096,0.001554,0.002916,0.006442,0.000303
2030,0.000022,-0.000013,-0.000219,0.000109,-0.00007,-0.000371
2031,0.000502,0.000088,0.001497,0.003534,0.00716,0.000271
2031,0.000022,-0.000012,-0.000221,0.000123,-0.000073,-0.00013
2032,0.000498,0.000081,0.001409,0.00457,0.007635,0.00026
2032,0.000021,-0.000014,-0.000223,0.000108,-0.000045,-0.000731
2033,0.000501,0.000075,0.001495,0.004583,0.006822,0.000399
2033,0.00002,-0.000013,-0.000224,0.000042,0.000058,-0.000021
2034,0.000496,0.000085,0.001297,0.003921,0.008657,0.000173
2034,0.000021,-0.000018,-0.000218,0.00018,-0.000181,-0.000614
2035,0.0005,0.000091,0.001395,0.00348,0.00787,0.000364
2035,0.000022,-0.000012,-0.000217,0.000091,-0.000156,-0.000299
2036,0.000507,0.00011,0.001572,0.001865,0.006865,0.000294
2036,0.000024,-0.000015,-0.000214,-0.000125,-0.000153,-0.000162
2037,0.00051,0.000105,0.001687,0.001919,0.005787,0.000266
2037,0.000023,-0.000014,-0.000217,-0.000057,-0.000058,-0.000048
2038,0.000513,0.0001,0.001794,0.002327,0.003757,0.000274
2038,0.000023,-0.000014,-0.000217,0.000057,0.000108,-0.000523
2039,0.000505,0.000068,0.001539,0.005199,0.00527,0.000133
2039,0.00002,-0.000017,-0.000221,-0.000068,0.000223,-0.001253
2040,0.000509,0.000076,0.001627,0.00377,0.004183,0.000596
2040,0.000021,-0.000011,-0.000218,-0.000008307,0.000213,-0.000027
2041,0.000513,0.000084,0.001728,0.003574,0.002399,0.00022
2041,0.000021,-0.000012,-0.000215,-0.000021,0.000268,-0.000884
2042,0.000518,0.000096,0.001856,0.002684,0.002419,0.000393
2042,0.000022,-0.000013,-0.000213,0.000004324,0.000215,-0.000024
2043,0.000478,0.000059,0.000904,0.005366,0.008486,0.000499
2043,0.000018,-0.000081,-0.000231,0.000025,0.000045,-0.000026
2044,0.000482,0.000053,0.000954,0.005721,0.00814,0.000045
2044,0.000017,-0.000082,-0.000228,-0.000149,0.000153,-0.001225
2045,0.000485,0.000055,0.001128,0.006033,0.007635,0.000686
2045,0.000018,-0.000067,-0.000226,-0.000085,0.000167,-0.000036
2046,0.000481,0.000062,0.001081,0.005893,0.0084,0.000121
2046,0.000019,-0.000066,-0.00023,0.00000411,0.000071,-0.0011
2047,0.000491,0.000058,0.001275,0.006552,0.007348,0.000039
2047,0.000019,-0.000052,-0.000224,-0.000126,0.000212,-0.001438
2048,0.000487,0.000065,0.001235,0.005699,0.008231,0.000441
2048,0.000019,-0.000049,-0.000228,0.000034,0.000048,-0.000019
2049,0.000498,0.000063,0.001418,0.005723,0.006843,0.000776
2049,0.000019,-0.000033,-0.000223,-0.000083,0.000166,-0.000032
2050,0.000494,0.00007,0.001374,0.005602,0.007522,0.000144
2050,0.00002,-0.000031,-0.000226,0.000012,0.000078,-0.001098
2051,0.000485,0.000072,0.001144,0.005365,0.008924,0.000292
2051,0.00002,-0.00005,-0.000226,0.000147,-0.000066,-0.000642
2052,0.00048,0.000067,0.000998,0.005256,0.008909,0.000279
2052,0.000019,-0.000069,-0.000228,0.000156,-0.000051,-0.000209
2053,0.000475,0.000064,0.00082,0.005061,0.008952,0.000231
2053,0.000019,-0.000084,-0.00023,0.000121,-0.000027,-0.000777
2054,0.000475,0.000066,0.000692,0.004388,0.009199,0.000123
2054,0.000019,-0.000094,-0.000225,0.000257,-0.000112,-0.000495
2055,0.000479,0.00007,0.000902,0.00514,0.009349,0.000388
2055,0.00002,-0.000074,-0.000223,0.000245,-0.00011,-0.000512
2056,0.000492,0.000079,0.001197,0.00472,0.009051,0.00035
2056,0.000021,-0.000034,-0.00022,0.000187,-0.000158,-0.000421
2057,0.000493,0.000075,0.001289,0.004878,0.008487,0.000304
2057,0.00002,-0.000032,-0.000225,0.000134,-0.000077,-0.000137
2058,0.000473,0.000061,0.000453,0.003925,0.008645,0.000386
2058,0.000017,-0.000105,-0.000449,0.000036,0.00004,-0.000359
2059,0.000481,0.000056,0.0005,0.003895,0.0086,0.000067
2059,0.000016,-0.000103,-0.000462,-0.000189,0.000126,-0.000805
2060,0.000481,0.000052,0.00074,0.004812,0.008419,0.00074
2060,0.000017,-0.000095,-0.00023,-0.000134,0.0001,-0.000047
2061,0.000473,0.000058,0.000693,0.004658,0.008792,0.000146
2061,0.000018,-0.000093,-0.000233,-0.00002,0.000056,-0.000825
2062,0.000469,0.000066,0.000372,0.003635,0.008742,0.000392
2062,0.000019,-0.000113,-0.000444,0.000223,-0.000032,-0.000607
2063,0.000472,0.000061,0.000635,0.004485,0.008968,0.000244
2063,0.000018,-0.000097,-0.000232,0.00014,-0.000017,-0.000356
2064,0.000472,0.000072,0.000022,0.002586,0.008281,0.000488
2064,0.000017,-0.000126,-0.00086,0.000034,0.000056,-0.001004
2065,0.000473,0.000066,0.00022,0.003097,0.008541,0.000184
2065,0.000017,-0.000114,-0.000674,-0.000014,0.000055,-0.000521
2066,0.000469,0.000068,0.000209,0.003288,0.00874,0.000256
2066,0.000018,-0.000118,-0.000642,0.000133,0.00002,-0.000478
2067,0.000468,0.000072,0.00005,0.002748,0.008621,0.000297
2067,0.000018,-0.000126,-0.000786,0.000123,0.000031,-0.000531
2068,0.000481,0.000068,0.00005,0.002294,0.008029,0.000127
2068,0.000015,-0.000119,-0.000875,-0.000177,0.000071,-0.000358
2069,0.00048,0.000062,0.000255,0.003344,0.008142,0.000733
